id_encuestador,latitud,longitud,municipio,municipio_texto,P19_1_texto,P19_2_texto,seccion_electoral,Creation Date,Modified Date
238,,,2,Chilpancingo,,,1219,"Dec 4, 2025 6:21 pm","Dec 4, 2025 6:23 pm"
238,,,2,Chilpancingo,Ninguno (NO LEER),,1216,"Dec 4, 2025 6:21 pm","Dec 4, 2025 6:38 pm"
238,18.6008419,-98.4681086,2,Chilpancingo,Ninguno (NO LEER),,1219,"Dec 4, 2025 6:21 pm","Dec 4, 2025 6:39 pm"
238,18.9036351,-99.1624157,2,Chilpancingo,Iván Hernández Díaz,Ninguno (NO LEER),1219,"Dec 4, 2025 6:21 pm","Dec 4, 2025 6:38 pm"
238,17.5536769,-99.5023536,2,Chilpancingo,Iván Hernández Díaz,Jacinto González Varona,1219,"Dec 4, 2025 6:22 pm","Dec 4, 2025 6:39 pm"
237,,,2,Chilpancingo,,,1219,"Dec 4, 2025 6:22 pm","Dec 4, 2025 6:23 pm"
238,17.5510419,-99.5004585,2,Chilpancingo,Iván Hernández Díaz,Jacinto González Varona,1219,"Dec 4, 2025 6:22 pm","Dec 4, 2025 6:38 pm"
237,,,2,Chilpancingo,,,1219,"Dec 4, 2025 6:22 pm","Dec 4, 2025 6:39 pm"
237,17.5697882,-99.5115591,2,Chilpancingo,Jacinto González Varona,Iván Hernández Díaz,1219,"Dec 4, 2025 6:22 pm","Dec 4, 2025 6:46 pm"
237,18.7427708,-96.7925702,2,Chilpancingo,Iván Hernández Díaz,Jacinto González Varona,1219,"Dec 4, 2025 6:22 pm","Dec 4, 2025 6:39 pm"
238,,,2,Chilpancingo,,,1219,"Dec 4, 2025 6:22 pm","Dec 4, 2025 6:22 pm"
238,17.5538483,-99.5020972,2,Chilpancingo,Iván Hernández Díaz,Pablo Amílcar Sandoval Ballesteros,1219,"Dec 4, 2025 6:22 pm","Dec 4, 2025 6:37 pm"
238,17.5331578,-99.4880079,2,Chilpancingo,Iván Hernández Díaz,Jacinto González Varona,1219,"Dec 4, 2025 6:22 pm","Dec 4, 2025 6:48 pm"
237,19.3578178,-99.0543447,2,Chilpancingo,No sabe (NO LEER),,1219,"Dec 4, 2025 6:22 pm","Dec 4, 2025 6:44 pm"
238,17.5538483,-99.5020972,2,Chilpancingo,Iván Hernández Díaz,Jacinto González Varona,1219,"Dec 4, 2025 6:22 pm","Dec 4, 2025 6:41 pm"
237,17.5540422,-99.4938002,2,Chilpancingo,Iván Hernández Díaz,Jacinto González Varona,1219,"Dec 4, 2025 6:22 pm","Dec 4, 2025 6:39 pm"
238,17.5538483,-99.5020972,2,Chilpancingo,Iván Hernández Díaz,Jacinto González Varona,1219,"Dec 4, 2025 6:22 pm","Dec 4, 2025 6:39 pm"
237,,,2,Chilpancingo,,,1219,"Dec 4, 2025 6:22 pm","Dec 4, 2025 6:43 pm"
237,17.5536769,-99.5023536,2,Chilpancingo,,,1219,"Dec 4, 2025 6:22 pm","Dec 4, 2025 6:39 pm"
238,17.5538483,-99.5020972,2,Chilpancingo,Iván Hernández Díaz,Beatriz Mojica Morga,1219,"Dec 4, 2025 6:22 pm","Dec 4, 2025 6:40 pm"
236,17.5603032,-99.5166407,2,Chilpancingo,,,4,"Dec 4, 2025 6:20 pm","Dec 4, 2025 6:25 pm"
236,,,2,Chilpancingo,,,4,"Dec 4, 2025 6:20 pm","Dec 4, 2025 6:20 pm"
238,17.5418372,-99.5001774,2,Chilpancingo,Iván Hernández Díaz,Ninguno (NO LEER),1219,"Dec 4, 2025 6:22 pm","Dec 6, 2025 11:51 am"
238,17.5324404,-99.4894143,2,Chilpancingo,Iván Hernández Díaz,Ninguno (NO LEER),1204,"Dec 4, 2025 6:22 pm","Dec 4, 2025 6:39 pm"
23812,,,2,Chilpancingo,Iván Hernández Díaz,Pablo Amílcar Sandoval Ballesteros,1219,"Dec 4, 2025 6:23 pm","Dec 6, 2025 3:17 pm"
237,19.4341345,-99.1409082,2,Chilpancingo,No sabe (NO LEER),,1265,"Dec 4, 2025 6:23 pm","Dec 4, 2025 6:50 pm"
235782486,,,2,Chilpancingo,,,1204,"Dec 4, 2025 6:23 pm","Dec 4, 2025 6:34 pm"
237,,,2,Chilpancingo,,,1279,"Dec 4, 2025 6:25 pm","Dec 4, 2025 6:39 pm"
234,,,2,Chilpancingo,,,1228,"Dec 4, 2025 6:42 pm","Dec 4, 2025 6:42 pm"
231245,,,2,Chilpancingo,Iván Hernández Díaz,Jacinto González Varona,1245,"Dec 4, 2025 6:43 pm","Dec 4, 2025 6:55 pm"
237,,,2,Chilpancingo,,,129,"Dec 4, 2025 6:44 pm","Dec 4, 2025 6:44 pm"
237,18.9244123,-99.2132819,2,Chilpancingo,,,145,"Dec 4, 2025 6:45 pm","Dec 4, 2025 6:48 pm"
231,,,2,Chilpancingo,,,1213,"Dec 4, 2025 6:47 pm","Dec 4, 2025 6:47 pm"
193,,,2,Chilpancingo,,,1203,"Dec 4, 2025 7:02 pm","Dec 4, 2025 7:02 pm"
365,,,2,Chilpancingo,,,1528,"Dec 4, 2025 6:58 pm","Dec 4, 2025 6:59 pm"
1,,,1,Acapulco,,,377,"Dec 4, 2025 7:04 pm","Dec 4, 2025 7:04 pm"
1,,,1,Acapulco,,,344,"Dec 4, 2025 7:34 pm","Dec 4, 2025 7:34 pm"
1,,,1,Acapulco,,,1,"Dec 4, 2025 7:51 pm","Dec 4, 2025 7:53 pm"
1,,,1,Acapulco,,,110,"Dec 4, 2025 8:01 pm","Dec 4, 2025 8:01 pm"
1,,,1,Acapulco,,,1,"Dec 4, 2025 8:02 pm","Dec 4, 2025 8:02 pm"
3,,,1,Acapulco,,,1,"Dec 4, 2025 8:41 pm","Dec 4, 2025 8:41 pm"
3,,,1,Acapulco,,,1,"Dec 4, 2025 8:44 pm","Dec 4, 2025 8:44 pm"
3,,,1,Acapulco,,,1,"Dec 4, 2025 8:47 pm","Dec 4, 2025 8:47 pm"
150,,,3,Iguala,,,145,"Dec 4, 2025 8:51 pm","Dec 4, 2025 10:08 pm"
14736,,,1,Acapulco,,,145,"Dec 4, 2025 9:05 pm","Dec 4, 2025 9:05 pm"
14736,,,1,Acapulco,,,145,"Dec 4, 2025 9:05 pm","Dec 4, 2025 9:05 pm"
3,,,1,Acapulco,,,1,"Dec 4, 2025 9:08 pm","Dec 4, 2025 9:19 pm"
3,,,1,Acapulco,,,145,"Dec 4, 2025 9:09 pm","Dec 4, 2025 9:17 pm"
150,,,1,Acapulco,,,51,"Dec 4, 2025 9:32 pm","Dec 4, 2025 9:32 pm"
150,,,1,Acapulco,Abelina López Rodríguez,No sabe (NO LEER),26,"Dec 4, 2025 9:41 pm","Dec 4, 2025 10:54 pm"
2,,,1,Acapulco,,,3,"Dec 4, 2025 10:23 pm","Dec 4, 2025 10:23 pm"
10108,,,1,Acapulco,,,1,"Dec 4, 2025 10:29 pm","Dec 4, 2025 10:29 pm"
2,,,1,Acapulco,Abelina López Rodríguez,Iván Hernández Díaz,25,"Dec 4, 2025 11:21 pm","Dec 4, 2025 11:27 pm"
100,,,1,Acapulco,,,140,"Dec 5, 2025 1:16 am","Dec 5, 2025 1:16 am"
3,,,3,Iguala,,,4,"Dec 5, 2025 6:56 am","Dec 5, 2025 6:56 am"
20,16.8736647,-99.8208632,1,Acapulco,,,50,"Dec 5, 2025 8:39 am","Dec 5, 2025 8:51 am"
1017,16.8567939,-99.8649705,1,Acapulco,Javier Saldaña Almazán,Jacinto González Varona,295,"Dec 5, 2025 8:39 am","Dec 5, 2025 8:56 am"
10341,,,1,Acapulco,Ninguno (NO LEER),,171,"Dec 5, 2025 8:50 am","Dec 5, 2025 9:16 am"
10342,,,1,Acapulco,Beatriz Mojica Morga,Iván Hernández Díaz,171,"Dec 5, 2025 8:52 am","Dec 5, 2025 9:10 am"
10340,,,1,Acapulco,Jacinto González Varona,Iván Hernández Díaz,171,"Dec 5, 2025 8:53 am","Dec 5, 2025 9:10 am"
10350,,,1,Acapulco,,,214,"Dec 5, 2025 8:55 am","Dec 5, 2025 8:55 am"
10361,,,1,Acapulco,Jacinto González Varona,Iván Hernández Díaz,145,"Dec 5, 2025 8:58 am","Dec 5, 2025 9:45 am"
10351,,,1,Acapulco,Iván Hernández Díaz,Ninguno (NO LEER),145,"Dec 5, 2025 8:58 am","Dec 5, 2025 10:03 am"
101701,16.8567939,-99.8649705,1,Acapulco,,,295,"Dec 5, 2025 8:58 am","Dec 5, 2025 8:58 am"
10364,,,1,Acapulco,No sabe (NO LEER),,165,"Dec 5, 2025 9:09 am","Dec 5, 2025 9:25 am"
235,17.5430005,-99.5220455,2,Chilpancingo,Beatriz Mojica Morga,Pablo Amílcar Sandoval Ballesteros,1259,"Dec 5, 2025 9:12 am","Dec 5, 2025 9:42 am"
237,17.5430005,-99.5220455,2,Chilpancingo,Jacinto González Varona,Javier Saldaña Almazán,1259,"Dec 5, 2025 9:12 am","Dec 5, 2025 9:47 am"
10342,,,1,Acapulco,Jacinto González Varona,Iván Hernández Díaz,171,"Dec 5, 2025 9:13 am","Dec 5, 2025 9:40 am"
10502,,,1,Acapulco,,,125,"Dec 5, 2025 9:13 am","Dec 5, 2025 9:13 am"
10502,,,1,Acapulco,,,125,"Dec 5, 2025 9:13 am","Dec 5, 2025 9:13 am"
231,17.5430005,-99.5220455,2,Chilpancingo,Abelina López Rodríguez,Félix Salgado Macedonio,1259,"Dec 5, 2025 9:13 am","Dec 5, 2025 10:05 am"
242,,,2,Chilpancingo,,,1265,"Dec 5, 2025 9:13 am","Dec 5, 2025 9:13 am"
247,,,2,Chilpancingo,,,1265,"Dec 5, 2025 9:14 am","Dec 5, 2025 9:14 am"
243,,,2,Chilpancingo,Iván Hernández Díaz,Jacinto González Varona,1265,"Dec 5, 2025 9:14 am","Dec 5, 2025 10:39 am"
10363,,,1,Acapulco,Abelina López Rodríguez,Beatriz Mojica Morga,165,"Dec 5, 2025 9:15 am","Dec 5, 2025 9:38 am"
10358,16.9200333,-99.8417862,1,Acapulco,Jacinto González Varona,Ninguno (NO LEER),111,"Dec 5, 2025 9:16 am","Dec 5, 2025 10:16 am"
10344,,,1,Acapulco,Beatriz Mojica Morga,Iván Hernández Díaz,229,"Dec 5, 2025 9:16 am","Dec 5, 2025 9:36 am"
10344,,,1,Acapulco,,,229,"Dec 5, 2025 9:16 am","Dec 5, 2025 9:16 am"
10359,,,1,Acapulco,,,111,"Dec 5, 2025 9:17 am","Dec 5, 2025 9:17 am"
10509,16.870351,-99.9344646,1,Acapulco,Beatriz Mojica Morga,Iván Hernández Díaz,17,"Dec 5, 2025 9:18 am","Dec 5, 2025 10:59 am"
10362,,,1,Acapulco,Abelina López Rodríguez,Beatriz Mojica Morga,145,"Dec 5, 2025 9:18 am","Dec 5, 2025 9:54 am"
10512,,,1,Acapulco,Javier Saldaña Almazán,Beatriz Mojica Morga,21,"Dec 5, 2025 9:19 am","Dec 5, 2025 10:11 am"
10509,,,1,Acapulco,,,17,"Dec 5, 2025 9:19 am","Dec 5, 2025 9:20 am"
10508,,,1,Acapulco,,,125,"Dec 5, 2025 9:19 am","Dec 5, 2025 9:20 am"
10511,16.8782587,-99.9104643,1,Acapulco,No respondió (NO LEER),,21,"Dec 5, 2025 9:20 am","Dec 5, 2025 10:21 am"
10507,,,1,Acapulco,,,31,"Dec 5, 2025 9:20 am","Dec 5, 2025 9:22 am"
10510,,,1,Acapulco,Beatriz Mojica Morga,Félix Salgado Macedonio,9,"Dec 5, 2025 9:20 am","Dec 5, 2025 11:59 am"
10514,,,1,Acapulco,,,9,"Dec 5, 2025 9:20 am","Dec 5, 2025 9:20 am"
10513,16.9083195,-99.9547946,1,Acapulco,,,124,"Dec 5, 2025 9:21 am","Dec 5, 2025 9:23 am"
10340,,,1,Acapulco,Iván Hernández Díaz,Jacinto González Varona,171,"Dec 5, 2025 9:21 am","Dec 5, 2025 9:31 am"
10503,16.9083195,-99.9547946,1,Acapulco,Ninguno (NO LEER),,124,"Dec 5, 2025 9:21 am","Dec 5, 2025 11:16 am"
10343,,,1,Acapulco,Ninguno (NO LEER),,229,"Dec 5, 2025 9:23 am","Dec 5, 2025 9:49 am"
233,,,2,Chilpancingo,,,1259,"Dec 5, 2025 9:24 am","Dec 5, 2025 9:27 am"
10345,,,1,Acapulco,,,229,"Dec 5, 2025 9:27 am","Dec 5, 2025 9:27 am"
10114,,,1,Acapulco,,,278,"Dec 5, 2025 9:28 am","Dec 5, 2025 10:08 am"
10117,,,1,Acapulco,,,278,"Dec 5, 2025 9:28 am","Dec 5, 2025 9:30 am"
10116,,,1,Acapulco,,,278,"Dec 5, 2025 9:28 am","Dec 5, 2025 9:29 am"
10116,,,1,Acapulco,,,278,"Dec 5, 2025 9:28 am","Dec 5, 2025 9:28 am"
10505,,,1,Acapulco,Iván Hernández Díaz,Beatriz Mojica Morga,19,"Dec 5, 2025 9:29 am","Dec 5, 2025 11:08 am"
10504,,,1,Acapulco,,,19,"Dec 5, 2025 9:29 am","Dec 5, 2025 9:37 am"
10411,16.8639515,-99.8822807,1,Acapulco,Iván Hernández Díaz,Jacinto González Varona,136,"Dec 5, 2025 9:29 am","Dec 5, 2025 9:44 am"
10115,,,1,Acapulco,,,278,"Dec 5, 2025 9:30 am","Dec 5, 2025 10:02 am"
10401,,,1,Acapulco,,,114,"Dec 5, 2025 9:30 am","Dec 5, 2025 9:30 am"
10113,,,1,Acapulco,,,278,"Dec 5, 2025 9:30 am","Dec 5, 2025 9:31 am"
40,,,1,Acapulco,Abelina López Rodríguez,Ninguno (NO LEER),66,"Dec 5, 2025 9:31 am","Dec 5, 2025 10:16 am"
32,16.8596581,-99.9070495,1,Acapulco,Abelina López Rodríguez,Félix Salgado Macedonio,66,"Dec 5, 2025 9:31 am","Dec 5, 2025 10:38 am"
23,16.8596581,-99.9070495,1,Acapulco,Beatriz Mojica Morga,Abelina López Rodríguez,66,"Dec 5, 2025 9:31 am","Dec 5, 2025 9:55 am"
10356,,,1,Acapulco,,,121,"Dec 5, 2025 9:32 am","Dec 5, 2025 9:32 am"
10346,,,1,Acapulco,Jacinto González Varona,Iván Hernández Díaz,2835,"Dec 5, 2025 9:32 am","Dec 5, 2025 10:52 am"
10347,,,1,Acapulco,,,2835,"Dec 5, 2025 9:33 am","Dec 5, 2025 9:33 am"
10348,,,1,Acapulco,,,2835,"Dec 5, 2025 9:33 am","Dec 5, 2025 9:33 am"
10357,,,1,Acapulco,Iván Hernández Díaz,Jacinto González Varona,121,"Dec 5, 2025 9:34 am","Dec 5, 2025 9:53 am"
10401,,,1,Acapulco,Beatriz Mojica Morga,No respondió (NO LEER),114,"Dec 5, 2025 9:34 am","Dec 5, 2025 9:47 am"
10341,,,1,Acapulco,Ninguno (NO LEER),,171,"Dec 5, 2025 9:34 am","Dec 5, 2025 9:44 am"
10355,,,1,Acapulco,Jacinto González Varona,Iván Hernández Díaz,121,"Dec 5, 2025 9:34 am","Dec 5, 2025 9:54 am"
10348,,,1,Acapulco,Ninguno (NO LEER),,2835,"Dec 5, 2025 9:35 am","Dec 5, 2025 10:34 am"
10502,,,1,Acapulco,,,125,"Dec 5, 2025 9:38 am","Dec 5, 2025 9:38 am"
222,,,3,Iguala,,,1521,"Dec 5, 2025 9:43 am","Dec 5, 2025 9:50 am"
10110,,,1,Acapulco,Beatriz Mojica Morga,No sabe (NO LEER),305,"Dec 5, 2025 9:44 am","Dec 5, 2025 10:07 am"
10111,,,1,Acapulco,,,305,"Dec 5, 2025 9:44 am","Dec 5, 2025 10:03 am"
10363,,,1,Acapulco,Iván Hernández Díaz,No respondió (NO LEER),165,"Dec 5, 2025 9:44 am","Dec 5, 2025 10:01 am"
10112,,,1,Acapulco,Beatriz Mojica Morga,No respondió (NO LEER),305,"Dec 5, 2025 9:44 am","Dec 5, 2025 10:28 am"
10109,,,1,Acapulco,Iván Hernández Díaz,Abelina López Rodríguez,305,"Dec 5, 2025 9:45 am","Dec 5, 2025 10:24 am"
10803,,,1,Acapulco,Esthela Damián Peralta,Ninguno (NO LEER),296,"Dec 5, 2025 9:45 am","Dec 5, 2025 10:01 am"
10108,16.8623117,-99.8089298,1,Acapulco,Iván Hernández Díaz,Beatriz Mojica Morga,305,"Dec 5, 2025 9:45 am","Dec 5, 2025 10:56 am"
10108,,,1,Acapulco,,,305,"Dec 5, 2025 9:45 am","Dec 5, 2025 9:45 am"
2310,,,2,Chilpancingo,,,270,"Dec 5, 2025 9:45 am","Dec 5, 2025 9:45 am"
10107,,,1,Acapulco,,,305,"Dec 5, 2025 9:46 am","Dec 5, 2025 9:46 am"
26,,,1,Acapulco,,,105,"Dec 5, 2025 9:46 am","Dec 5, 2025 9:46 am"
225,17.5430005,-99.5220455,2,Chilpancingo,Jacinto González Varona,Javier Saldaña Almazán,1259,"Dec 5, 2025 9:47 am","Dec 5, 2025 10:27 am"
10171,,,1,Acapulco,Iván Hernández Díaz,Félix Salgado Macedonio,279,"Dec 5, 2025 9:47 am","Dec 5, 2025 10:06 am"
10361,,,1,Acapulco,Iván Hernández Díaz,Jacinto González Varona,145,"Dec 5, 2025 9:49 am","Dec 5, 2025 10:17 am"
223,17.5430005,-99.5220455,2,Chilpancingo,Jacinto González Varona,No sabe (NO LEER),1259,"Dec 5, 2025 9:48 am","Dec 5, 2025 10:08 am"
229,,,2,Chilpancingo,,,1218,"Dec 5, 2025 9:51 am","Dec 5, 2025 9:51 am"
10359,16.9200333,-99.8417862,1,Acapulco,Jacinto González Varona,Iván Hernández Díaz,111,"Dec 5, 2025 9:52 am","Dec 5, 2025 10:23 am"
10120,16.8626773,-99.8415367,1,Acapulco,Abelina López Rodríguez,Iván Hernández Díaz,279,"Dec 5, 2025 9:53 am","Dec 5, 2025 10:18 am"
10119,,,1,Acapulco,Javier Saldaña Almazán,Félix Salgado Macedonio,279,"Dec 5, 2025 9:53 am","Dec 5, 2025 10:29 am"
10168,16.8626773,-99.8415367,1,Acapulco,Iván Hernández Díaz,Jacinto González Varona,279,"Dec 5, 2025 9:54 am","Dec 5, 2025 10:39 am"
69,-22.8632391,-46.0386081,1,Acapulco,Ninguno (NO LEER),,279,"Dec 5, 2025 9:54 am","Dec 5, 2025 10:44 am"
10403,,,1,Acapulco,Javier Saldaña Almazán,Iván Hernández Díaz,118,"Dec 5, 2025 9:54 am","Dec 5, 2025 10:10 am"
10403,,,1,Acapulco,Ninguno (NO LEER),,118,"Dec 5, 2025 9:55 am","Dec 5, 2025 10:06 am"
24,,,1,Acapulco,Jacinto González Varona,Iván Hernández Díaz,37,"Dec 5, 2025 9:56 am","Dec 5, 2025 10:11 am"
10362,,,1,Acapulco,,,145,"Dec 5, 2025 9:56 am","Dec 5, 2025 10:24 am"
16,16.8970065,-99.8208632,1,Acapulco,,,52,"Dec 5, 2025 9:57 am","Dec 5, 2025 9:59 am"
10342,,,1,Acapulco,Javier Saldaña Almazán,Félix Salgado Macedonio,171,"Dec 5, 2025 9:56 am","Dec 5, 2025 10:51 am"
10411,,,1,Acapulco,,,136,"Dec 5, 2025 9:57 am","Dec 5, 2025 10:03 am"
10344,,,1,Acapulco,Beatriz Mojica Morga,Ninguno (NO LEER),229,"Dec 5, 2025 9:57 am","Dec 5, 2025 10:28 am"
34,,,1,Acapulco,Abelina López Rodríguez,Jacinto González Varona,37,"Dec 5, 2025 9:58 am","Dec 5, 2025 10:15 am"
33,,,1,Acapulco,Abelina López Rodríguez,Iván Hernández Díaz,37,"Dec 5, 2025 9:58 am","Dec 5, 2025 10:14 am"
10345,,,1,Acapulco,Pablo Amílcar Sandoval Ballesteros,Beatriz Mojica Morga,229,"Dec 5, 2025 9:58 am","Dec 5, 2025 10:13 am"
10356,,,1,Acapulco,No sabe (NO LEER),,121,"Dec 5, 2025 9:59 am","Dec 5, 2025 10:21 am"
10107,,,1,Acapulco,Esthela Damián Peralta,Iván Hernández Díaz,305,"Dec 5, 2025 10:00 am","Dec 5, 2025 10:16 am"
3211,17.5508259,-99.5014623,2,Chilpancingo,Jacinto González Varona,Iván Hernández Díaz,1270,"Dec 5, 2025 10:00 am","Dec 5, 2025 10:15 am"
10360,16.9200333,-99.8417862,1,Acapulco,Jacinto González Varona,No respondió (NO LEER),111,"Dec 5, 2025 10:00 am","Dec 5, 2025 10:28 am"
10357,,,1,Acapulco,Iván Hernández Díaz,Jacinto González Varona,121,"Dec 5, 2025 10:00 am","Dec 5, 2025 10:33 am"
10401,16.9258597,-99.8129575,1,Acapulco,Beatriz Mojica Morga,No sabe (NO LEER),114,"Dec 5, 2025 10:01 am","Dec 5, 2025 10:26 am"
101720,,,1,Acapulco,Pablo Amílcar Sandoval Ballesteros,Beatriz Mojica Morga,157,"Dec 5, 2025 10:01 am","Dec 5, 2025 10:52 am"
10803,,,1,Acapulco,Esthela Damián Peralta,Iván Hernández Díaz,296,"Dec 5, 2025 10:02 am","Dec 5, 2025 10:08 am"
10105,16.8754687,-99.8246079,1,Acapulco,Esthela Damián Peralta,No sabe (NO LEER),1,"Dec 5, 2025 10:02 am","Dec 5, 2025 10:20 am"
323,,,3,Iguala,,,1527,"Dec 5, 2025 10:02 am","Dec 5, 2025 10:24 am"
323,,,3,Iguala,,,1527,"Dec 5, 2025 10:02 am","Dec 5, 2025 10:02 am"
10410,,,1,Acapulco,Iván Hernández Díaz,Esthela Damián Peralta,113,"Dec 5, 2025 10:03 am","Dec 5, 2025 10:25 am"
2310,,,2,Chilpancingo,Ninguno (NO LEER),,1270,"Dec 5, 2025 10:03 am","Dec 5, 2025 10:15 am"
321,,,3,Iguala,,,1527,"Dec 5, 2025 10:03 am","Dec 5, 2025 10:23 am"
10103,,,1,Acapulco,Félix Salgado Macedonio,Iván Hernández Díaz,247,"Dec 5, 2025 10:04 am","Dec 5, 2025 10:29 am"
10413,,,1,Acapulco,Ninguno (NO LEER),,120,"Dec 5, 2025 10:03 am","Dec 5, 2025 10:13 am"
322,,,3,Iguala,,,1527,"Dec 5, 2025 10:03 am","Dec 5, 2025 10:04 am"
10103,,,1,Acapulco,,,247,"Dec 5, 2025 10:04 am","Dec 5, 2025 10:04 am"
326,,,3,Iguala,,,1527,"Dec 5, 2025 10:04 am","Dec 5, 2025 10:24 am"
7,,,1,Acapulco,,,208,"Dec 5, 2025 10:05 am","Dec 5, 2025 10:05 am"
10802,16.8347067,-99.800361,1,Acapulco,Félix Salgado Macedonio,Ninguno (NO LEER),306,"Dec 5, 2025 10:05 am","Dec 5, 2025 10:59 am"
10365,,,1,Acapulco,Félix Salgado Macedonio,Beatriz Mojica Morga,165,"Dec 5, 2025 10:06 am","Dec 5, 2025 10:21 am"
10111,,,1,Acapulco,Jacinto González Varona,Abelina López Rodríguez,305,"Dec 5, 2025 10:06 am","Dec 5, 2025 10:25 am"
10364,,,1,Acapulco,Félix Salgado Macedonio,Beatriz Mojica Morga,165,"Dec 5, 2025 10:07 am","Dec 5, 2025 10:22 am"
228,17.562795,-99.4969146,2,Chilpancingo,Ninguno (NO LEER),,1218,"Dec 5, 2025 10:07 am","Dec 5, 2025 10:28 am"
10402,,,1,Acapulco,Beatriz Mojica Morga,Esthela Damián Peralta,114,"Dec 5, 2025 10:08 am","Dec 5, 2025 10:22 am"
10102,,,1,Acapulco,Esthela Damián Peralta,Abelina López Rodríguez,246,"Dec 5, 2025 10:08 am","Dec 5, 2025 10:44 am"
10355,,,1,Acapulco,Iván Hernández Díaz,No respondió (NO LEER),121,"Dec 5, 2025 10:09 am","Dec 5, 2025 10:29 am"
10115,,,1,Acapulco,,,278,"Dec 5, 2025 10:09 am","Dec 5, 2025 10:32 am"
10116,,,1,Acapulco,Beatriz Mojica Morga,Ninguno (NO LEER),278,"Dec 5, 2025 10:09 am","Dec 5, 2025 10:36 am"
10117,,,1,Acapulco,Abelina López Rodríguez,Beatriz Mojica Morga,278,"Dec 5, 2025 10:09 am","Dec 5, 2025 10:44 am"
10403,,,1,Acapulco,Javier Saldaña Almazán,No respondió (NO LEER),118,"Dec 5, 2025 10:09 am","Dec 5, 2025 10:29 am"
3411,,,3,Iguala,,,1521,"Dec 5, 2025 10:10 am","Dec 5, 2025 10:10 am"
10411,,,1,Acapulco,Iván Hernández Díaz,Jacinto González Varona,136,"Dec 5, 2025 10:10 am","Dec 5, 2025 10:24 am"
10114,,,1,Acapulco,Iván Hernández Díaz,Ninguno (NO LEER),278,"Dec 5, 2025 10:10 am","Dec 5, 2025 10:36 am"
10803,,,1,Acapulco,Iván Hernández Díaz,Beatriz Mojica Morga,296,"Dec 5, 2025 10:10 am","Dec 5, 2025 10:17 am"
10113,,,1,Acapulco,Iván Hernández Díaz,Abelina López Rodríguez,278,"Dec 5, 2025 10:11 am","Dec 5, 2025 10:59 am"
10118,,,1,Acapulco,Iván Hernández Díaz,Ninguno (NO LEER),278,"Dec 5, 2025 10:11 am","Dec 5, 2025 10:30 am"
10806,,,1,Acapulco,,,185,"Dec 5, 2025 10:11 am","Dec 5, 2025 10:11 am"
248,17.5585937,-99.5059056,2,Chilpancingo,Iván Hernández Díaz,Félix Salgado Macedonio,1265,"Dec 5, 2025 10:12 am","Dec 5, 2025 10:39 am"
10351,,,1,Acapulco,No respondió (NO LEER),,145,"Dec 5, 2025 10:12 am","Dec 5, 2025 10:48 am"
342,,,3,Iguala,,,1522,"Dec 5, 2025 10:13 am","Dec 5, 2025 10:13 am"
341,,,3,Iguala,Félix Salgado Macedonio,No respondió (NO LEER),1522,"Dec 5, 2025 10:15 am","Dec 5, 2025 10:43 am"
10403,,,1,Acapulco,Ninguno (NO LEER),,118,"Dec 5, 2025 10:13 am","Dec 5, 2025 10:28 am"
10414,,,1,Acapulco,,,120,"Dec 5, 2025 10:14 am","Dec 5, 2025 10:15 am"
223,17.5430005,-99.5220455,2,Chilpancingo,Félix Salgado Macedonio,No sabe (NO LEER),1259,"Dec 5, 2025 10:14 am","Dec 5, 2025 10:26 am"
