seccion_electoral,municipio,municipio_texto,id_encuestador,latitud,longitud,fecha_hora,Modified Date,tiene_gps
1484,3,Iguala,5,,,2025-12-06 20:02:00,"Dec 6, 2025 8:02 pm",False
1484,3,Iguala,5,18.3707676,-99.5415862,2025-12-06 20:03:00,"Dec 6, 2025 8:28 pm",True
136,1,Acapulco,104,,,2025-12-06 20:58:00,"Dec 6, 2025 9:17 pm",False
158,1,Acapulco,101705,,,2025-12-06 21:08:00,"Dec 6, 2025 9:08 pm",False
136,1,Acapulco,104,,,2025-12-06 21:18:00,"Dec 6, 2025 9:27 pm",False
158,1,Acapulco,101705,,,2025-12-06 21:21:00,"Dec 6, 2025 9:21 pm",False
136,1,Acapulco,104,,,2025-12-06 21:28:00,"Dec 6, 2025 9:35 pm",False
24,2,Chilpancingo,224,17.5530861,-99.5027447,2025-12-07 07:03:00,"Dec 7, 2025 7:15 am",True
1235,2,Chilpancingo,2310,17.5498666,-99.5110379,2025-12-07 09:05:00,"Dec 7, 2025 9:16 am",True
1235,2,Chilpancingo,238,17.5489702,-99.5102965,2025-12-07 09:07:00,"Dec 7, 2025 9:23 am",True
1235,2,Chilpancingo,2310,17.5498666,-99.5110379,2025-12-07 09:20:00,"Dec 7, 2025 9:34 am",True
1235,2,Chilpancingo,238,17.5489702,-99.5102965,2025-12-07 09:23:00,"Dec 7, 2025 9:37 am",True
1503,3,Iguala,327,18.3632926,-99.5396432,2025-12-07 09:25:00,"Dec 7, 2025 9:26 am",True
1503,3,Iguala,327,18.3632926,-99.5396432,2025-12-07 09:30:00,"Dec 7, 2025 9:50 am",True
1503,3,Iguala,327,,,2025-12-07 09:30:00,"Dec 7, 2025 9:30 am",False
1243,2,Chilpancingo,221,17.5557642,-99.4893433,2025-12-07 09:31:00,"Dec 7, 2025 10:07 am",True
1243,2,Chilpancingo,222,,,2025-12-07 09:32:00,"Dec 7, 2025 9:32 am",False
1243,2,Chilpancingo,222,,,2025-12-07 09:33:00,"Dec 7, 2025 9:34 am",False
1243,2,Chilpancingo,222,17.5557642,-99.4893433,2025-12-07 09:34:00,"Dec 7, 2025 9:49 am",True
1243,2,Chilpancingo,233,17.5564098,-99.4891498,2025-12-07 09:34:00,"Dec 7, 2025 9:36 am",True
1235,2,Chilpancingo,2310,17.5498666,-99.5110379,2025-12-07 09:36:00,"Dec 7, 2025 9:55 am",True
1235,2,Chilpancingo,238,17.5488683,-99.5096098,2025-12-07 09:39:00,"Dec 7, 2025 9:52 am",True
1503,3,Iguala,327,18.3632926,-99.5396432,2025-12-07 09:50:00,"Dec 7, 2025 10:07 am",True
1243,2,Chilpancingo,222,17.5600329,-99.505131,2025-12-07 09:54:00,"Dec 7, 2025 10:26 am",True
281,1,Acapulco,10809,16.8584121,-99.8053894,2025-12-07 10:01:00,"Dec 7, 2025 10:28 am",True
1542,3,Iguala,346,18.3312413,-99.5402309,2025-12-07 10:07:00,"Dec 7, 2025 10:19 am",True
1243,2,Chilpancingo,221,17.5557642,-99.4893433,2025-12-07 10:10:00,"Dec 7, 2025 10:44 am",True
1503,3,Iguala,327,18.3475415,-99.5355229,2025-12-07 10:10:00,"Dec 7, 2025 10:28 am",True
234,2,Chilpancingo,237,17.5568169,-99.4882935,2025-12-07 10:11:00,"Dec 7, 2025 10:17 am",True
1243,2,Chilpancingo,233,17.5564098,-99.4891498,2025-12-07 10:11:00,"Dec 7, 2025 10:22 am",True
1235,3,Iguala,235,,,2025-12-07 10:14:00,"Dec 7, 2025 10:14 am",False
1235,2,Chilpancingo,236,17.5509206,-99.5098786,2025-12-07 10:14:00,"Dec 7, 2025 10:25 am",True
1235,2,Chilpancingo,2310,17.5498666,-99.5110379,2025-12-07 10:18:00,"Dec 7, 2025 10:33 am",True
1542,3,Iguala,346,18.3312413,-99.5402309,2025-12-07 10:19:00,"Dec 7, 2025 10:32 am",True
1243,2,Chilpancingo,233,17.5590506,-99.487807,2025-12-07 10:23:00,"Dec 7, 2025 11:16 am",True
1229,2,Chilpancingo,2211,17.5586134,-99.4927974,2025-12-07 10:25:00,"Dec 7, 2025 10:38 am",True
1503,3,Iguala,327,18.3632926,-99.5396432,2025-12-07 10:28:00,"Dec 7, 2025 10:29 am",True
1503,3,Iguala,327,18.3632926,-99.5396432,2025-12-07 10:29:00,"Dec 7, 2025 10:30 am",True
281,1,Acapulco,10809,16.8594611,-99.8049625,2025-12-07 10:30:00,"Dec 7, 2025 10:33 am",True
281,1,Acapulco,10809,,,2025-12-07 10:30:00,"Dec 7, 2025 10:30 am",False
1503,3,Iguala,327,18.3632926,-99.5396432,2025-12-07 10:30:00,"Dec 7, 2025 10:31 am",True
1235,2,Chilpancingo,238,17.5499783,-99.5109384,2025-12-07 10:32:00,"Dec 7, 2025 10:46 am",True
1235,2,Chilpancingo,2310,17.5498666,-99.5110379,2025-12-07 10:34:00,"Dec 7, 2025 10:46 am",True
1542,3,Iguala,346,18.3312413,-99.5402309,2025-12-07 10:34:00,"Dec 7, 2025 10:43 am",True
1229,2,Chilpancingo,2211,17.5586134,-99.4927974,2025-12-07 10:41:00,"Dec 7, 2025 10:52 am",True
1542,3,Iguala,346,18.3312413,-99.5402309,2025-12-07 10:44:00,"Dec 7, 2025 10:50 am",True
1235,2,Chilpancingo,2310,17.5498666,-99.5110379,2025-12-07 10:47:00,"Dec 7, 2025 11:26 am",True
1500,3,Iguala,322,,,2025-12-07 10:48:00,"Dec 7, 2025 11:01 am",False
1542,3,Iguala,346,18.3312413,-99.5402309,2025-12-07 10:51:00,"Dec 7, 2025 10:59 am",True
306,1,Acapulco,10809,16.8314339,-99.7989181,2025-12-07 10:52:00,"Dec 7, 2025 10:59 am",True
1243,2,Chilpancingo,221,17.5597985,-99.4872715,2025-12-07 10:58:00,"Dec 7, 2025 11:25 am",True
1243,2,Chilpancingo,234,17.5598994,-99.4876716,2025-12-07 10:59:00,"Dec 7, 2025 11:15 am",True
1542,3,Iguala,346,18.3312413,-99.5402309,2025-12-07 10:59:00,"Dec 7, 2025 11:06 am",True
306,1,Acapulco,10809,16.8314023,-99.798926,2025-12-07 11:02:00,"Dec 7, 2025 11:09 am",True
1500,3,Iguala,322,,,2025-12-07 11:03:00,"Dec 7, 2025 11:04 am",False
1229,2,Chilpancingo,2211,17.5586134,-99.4927974,2025-12-07 11:05:00,"Dec 7, 2025 11:13 am",True
1243,2,Chilpancingo,222,17.5597985,-99.4872715,2025-12-07 11:05:00,"Dec 7, 2025 11:26 am",True
1500,3,Iguala,325,,,2025-12-07 11:07:00,"Dec 7, 2025 11:07 am",False
1209,2,Chilpancingo,2420,,,2025-12-07 11:07:00,"Dec 7, 2025 11:44 am",False
1500,3,Iguala,328,18.3515472,-99.5402306,2025-12-07 11:07:00,"Dec 7, 2025 11:36 am",True
1500,3,Iguala,325,,,2025-12-07 11:07:00,"Dec 7, 2025 11:13 am",False
1500,3,Iguala,324,18.3526981,-99.5221578,2025-12-07 11:09:00,"Dec 7, 2025 11:15 am",True
1235,2,Chilpancingo,238,17.5499783,-99.5109384,2025-12-07 11:09:00,"Dec 7, 2025 11:25 am",True
1500,3,Iguala,223,,,2025-12-07 11:09:00,"Dec 7, 2025 11:12 am",False
306,1,Acapulco,10803,16.8313271,-99.798687,2025-12-07 11:11:00,"Dec 7, 2025 11:16 am",True
1229,2,Chilpancingo,2211,17.5586134,-99.4927974,2025-12-07 11:18:00,"Dec 7, 2025 11:24 am",True
1543,3,Iguala,348,18.3254983,-99.4936659,2025-12-07 11:20:00,"Dec 7, 2025 11:37 am",True
1209,2,Chilpancingo,249,,,2025-12-07 11:20:00,"Dec 7, 2025 11:39 am",False
1543,3,Iguala,3411,18.3254983,-99.4936659,2025-12-07 11:20:00,"Dec 7, 2025 11:42 am",True
1543,3,Iguala,349,18.3254983,-99.4936659,2025-12-07 11:21:00,"Dec 7, 2025 11:33 am",True
1543,3,Iguala,347,18.3254983,-99.4936659,2025-12-07 11:21:00,"Dec 7, 2025 11:29 am",True
1543,3,Iguala,3410,18.3254983,-99.4936659,2025-12-07 11:19:00,"Dec 7, 2025 11:32 am",True
1517,3,Iguala,343,18.3256423,-99.5054784,2025-12-07 11:24:00,"Dec 7, 2025 11:27 am",True
1209,2,Chilpancingo,2416,17.5637525,-99.5000931,2025-12-07 11:25:00,"Dec 7, 2025 11:36 am",True
1500,3,Iguala,3222,,,2025-12-07 11:26:00,"Dec 7, 2025 11:26 am",False
1263,2,Chilpancingo,2518,17.5392401,-99.4960978,2025-12-07 11:28:00,"Dec 7, 2025 12:19 pm",True
1263,2,Chilpancingo,2515,17.5392401,-99.4960978,2025-12-07 11:28:00,"Dec 7, 2025 11:59 am",True
1500,3,Iguala,322,,,2025-12-07 11:28:00,"Dec 7, 2025 11:29 am",False
1517,3,Iguala,341,18.326432,-99.5054309,2025-12-07 11:28:00,"Dec 7, 2025 11:35 am",True
1263,2,Chilpancingo,2511,,,2025-12-07 11:28:00,"Dec 7, 2025 12:09 pm",False
1243,2,Chilpancingo,222,17.5597985,-99.4872715,2025-12-07 11:28:00,"Dec 7, 2025 11:50 am",True
1517,3,Iguala,343,18.3260214,-99.5049066,2025-12-07 11:29:00,"Dec 7, 2025 11:41 am",True
1500,3,Iguala,322,,,2025-12-07 11:32:00,"Dec 7, 2025 11:42 am",False
1543,3,Iguala,3410,18.3254983,-99.4936659,2025-12-07 11:33:00,"Dec 7, 2025 11:43 am",True
1243,2,Chilpancingo,221,17.5615904,-99.4881432,2025-12-07 11:35:00,"Dec 7, 2025 11:52 am",True
1209,2,Chilpancingo,1209,,,2025-12-07 11:36:00,"Dec 7, 2025 11:55 am",False
220,1,Acapulco,101714,16.8786061,-99.8670071,2025-12-07 11:37:00,"Dec 7, 2025 11:56 am",True
1500,3,Iguala,328,18.3515472,-99.5402306,2025-12-07 11:37:00,"Dec 7, 2025 11:55 am",True
1579,3,Iguala,1238,18.3351162,-99.5141652,2025-12-07 11:39:00,"Dec 7, 2025 11:41 am",True
1209,2,Chilpancingo,2416,17.5637525,-99.5000931,2025-12-07 11:38:00,"Dec 7, 2025 11:42 am",True
1519,3,Iguala,12311,18.3568242,-99.5496166,2025-12-07 11:38:00,"Dec 7, 2025 11:44 am",True
1519,3,Iguala,1234,18.3568242,-99.5496166,2025-12-07 11:38:00,"Dec 7, 2025 11:41 am",True
1519,3,Iguala,1231,18.3568242,-99.5496166,2025-12-07 11:39:00,"Dec 7, 2025 11:41 am",True
1209,2,Chilpancingo,249,,,2025-12-07 11:40:00,"Dec 7, 2025 11:56 am",False
1517,3,Iguala,341,18.3260214,-99.5049066,2025-12-07 11:40:00,"Dec 7, 2025 11:57 am",True
1519,3,Iguala,32109,,,2025-12-07 11:40:00,"Dec 7, 2025 11:47 am",False
220,1,Acapulco,101713,,,2025-12-07 11:41:00,"Dec 7, 2025 12:05 pm",False
1516,3,Iguala,316,,,2025-12-07 11:41:00,"Dec 7, 2025 11:55 am",False
1516,3,Iguala,3112,,,2025-12-07 11:42:00,"Dec 7, 2025 11:55 am",False
1517,3,Iguala,343,18.3260214,-99.5049066,2025-12-07 11:42:00,"Dec 7, 2025 11:55 am",True
220,1,Acapulco,101713,,,2025-12-07 11:42:00,"Dec 7, 2025 12:19 pm",False
1517,3,Iguala,344,18.3260214,-99.5049066,2025-12-07 11:42:00,"Dec 7, 2025 12:02 pm",True
1543,3,Iguala,348,18.3254983,-99.4936659,2025-12-07 11:43:00,"Dec 7, 2025 11:49 am",True
1501,3,Iguala,321,18.3470274,-99.5252539,2025-12-07 11:44:00,"Dec 7, 2025 11:59 am",True
1229,2,Chilpancingo,2211,17.5586134,-99.4927974,2025-12-07 11:44:00,"Dec 7, 2025 11:57 am",True
1501,3,Iguala,302,18.3470274,-99.5252539,2025-12-07 11:45:00,"Dec 7, 2025 12:01 pm",True
1234,2,Chilpancingo,2410,17.5489583,-99.513729,2025-12-07 11:45:00,"Dec 7, 2025 12:01 pm",True
1234,2,Chilpancingo,2413,17.54935,-99.5141652,2025-12-07 11:46:00,"Dec 7, 2025 12:13 pm",True
1519,3,Iguala,32109,18.3568242,-99.5496166,2025-12-07 11:48:00,"Dec 7, 2025 11:49 am",True
1519,3,Iguala,12307,18.3568242,-99.5496166,2025-12-07 11:48:00,"Dec 7, 2025 11:50 am",True
1234,2,Chilpancingo,2411,,,2025-12-07 11:49:00,"Dec 7, 2025 11:59 am",False
1209,2,Chilpancingo,2416,17.5637525,-99.5000931,2025-12-07 11:48:00,"Dec 7, 2025 11:57 am",True
1532,3,Iguala,1233,18.3430249,-99.5479621,2025-12-07 11:49:00,"Dec 7, 2025 12:11 pm",True
1532,3,Iguala,1232,18.3416686,-99.5443928,2025-12-07 11:49:00,"Dec 7, 2025 11:59 am",True
11532,3,Iguala,1236,18.3416686,-99.5443928,2025-12-07 11:49:00,"Dec 7, 2025 11:58 am",True
157,1,Acapulco,101720,,,2025-12-07 11:51:00,"Dec 7, 2025 12:07 pm",False
1532,3,Iguala,1235,18.3429144,-99.5489213,2025-12-07 11:53:00,"Dec 7, 2025 12:25 pm",True
1547,3,Iguala,326,,,2025-12-07 11:53:00,"Dec 7, 2025 11:53 am",False
1547,3,Iguala,323,,,2025-12-07 11:54:00,"Dec 7, 2025 12:04 pm",False
1547,3,Iguala,321,,,2025-12-07 11:54:00,"Dec 7, 2025 12:12 pm",False
1547,3,Iguala,324,18.3527896,-99.4764403,2025-12-07 11:54:00,"Dec 7, 2025 12:06 pm",True
1547,3,Iguala,325,18.3527896,-99.4764403,2025-12-07 11:54:00,"Dec 7, 2025 12:13 pm",True
1547,3,Iguala,329,18.3491666,-99.4786111,2025-12-07 11:54:00,"Dec 7, 2025 12:12 pm",True
1547,3,Iguala,326,,,2025-12-07 11:54:00,"Dec 7, 2025 12:05 pm",False
1517,3,Iguala,343,,,2025-12-07 11:55:00,"Dec 7, 2025 11:55 am",False
1495,3,Iguala,319,25.4681113,-100.9545631,2025-12-07 11:56:00,"Dec 7, 2025 12:01 pm",True
1495,3,Iguala,3111,18.3644576,-99.5182619,2025-12-07 11:57:00,"Dec 7, 2025 12:19 pm",True
220,1,Acapulco,101714,16.8788498,-99.8672098,2025-12-07 11:57:00,"Dec 7, 2025 12:14 pm",True
1209,2,Chilpancingo,249,17.563982,-99.4999531,2025-12-07 11:57:00,"Dec 7, 2025 12:19 pm",True
1209,2,Chilpancingo,2416,17.5637525,-99.5000931,2025-12-07 11:57:00,"Dec 7, 2025 12:20 pm",True
1495,3,Iguala,3113,25.4681113,-100.9545631,2025-12-07 11:58:00,"Dec 7, 2025 12:02 pm",True
1516,3,Iguala,3112,18.3473525,-99.5211282,2025-12-07 11:59:00,"Dec 7, 2025 12:19 pm",True
1516,3,Iguala,316,18.3473525,-99.5211282,2025-12-07 11:59:00,"Dec 7, 2025 12:01 pm",True
1532,3,Iguala,1232,18.3416686,-99.5443928,2025-12-07 12:00:00,"Dec 7, 2025 12:02 pm",True
1532,3,Iguala,1236,18.3430249,-99.5479621,2025-12-07 12:00:00,"Dec 7, 2025 12:02 pm",True
1517,3,Iguala,303,,,2025-12-07 12:01:00,"Dec 7, 2025 12:01 pm",False
1495,3,Iguala,319,18.3644576,-99.5182619,2025-12-07 12:01:00,"Dec 7, 2025 12:08 pm",True
1519,3,Iguala,1238,18.3218684,-99.5075632,2025-12-07 12:03:00,"Dec 7, 2025 12:04 pm",True
1501,3,Iguala,302,18.3470274,-99.5252539,2025-12-07 12:02:00,"Dec 7, 2025 12:05 pm",True
1516,3,Iguala,316,18.3473525,-99.5211282,2025-12-07 12:02:00,"Dec 7, 2025 12:14 pm",True
1517,3,Iguala,344,18.3260214,-99.5049066,2025-12-07 12:02:00,"Dec 7, 2025 12:12 pm",True
1519,3,Iguala,1231,18.3218684,-99.5075632,2025-12-07 12:02:00,"Dec 7, 2025 12:04 pm",True
1519,3,Iguala,1234,18.3218684,-99.5075632,2025-12-07 12:02:00,"Dec 7, 2025 12:12 pm",True
1519,3,Iguala,12311,18.3218684,-99.5075632,2025-12-07 12:03:00,"Dec 7, 2025 12:04 pm",True
1519,3,Iguala,32109,18.3218684,-99.5075632,2025-12-07 12:03:00,"Dec 7, 2025 12:04 pm",True
1519,3,Iguala,12307,18.3218684,-99.5075632,2025-12-07 12:03:00,"Dec 7, 2025 12:22 pm",True
1495,3,Iguala,1313,18.3644576,-99.5182619,2025-12-07 12:03:00,"Dec 7, 2025 12:24 pm",True
1532,3,Iguala,123,,,2025-12-07 12:03:00,"Dec 7, 2025 12:03 pm",False
1209,2,Chilpancingo,2419,17.5657171,-99.4905231,2025-12-07 12:03:00,"Dec 7, 2025 12:49 pm",True
1532,3,Iguala,1233,18.3430249,-99.5479621,2025-12-07 12:04:00,"Dec 7, 2025 12:15 pm",True
1532,3,Iguala,120310,18.3429144,-99.5489213,2025-12-07 12:05:00,"Dec 7, 2025 12:23 pm",True
1501,3,Iguala,311,18.3470274,-99.5252539,2025-12-07 12:06:00,"Dec 7, 2025 12:08 pm",True
185,1,Acapulco,10806,,,2025-12-07 12:06:00,"Dec 7, 2025 12:40 pm",False
1482,3,Iguala,313,18.368408,-99.5194058,2025-12-07 12:07:00,"Dec 7, 2025 12:11 pm",True
1532,3,Iguala,12312,18.3429144,-99.5489213,2025-12-07 12:07:00,"Dec 7, 2025 12:23 pm",True
1229,2,Chilpancingo,2211,17.5586134,-99.4927974,2025-12-07 12:07:00,"Dec 7, 2025 12:14 pm",True
1263,2,Chilpancingo,2515,17.5402058,-99.4912341,2025-12-07 12:07:00,"Dec 7, 2025 12:19 pm",True
1501,3,Iguala,302,18.3470274,-99.5252539,2025-12-07 12:07:00,"Dec 7, 2025 12:23 pm",True
157,1,Acapulco,107120,,,2025-12-07 12:08:00,"Dec 7, 2025 12:20 pm",False
1485,3,Iguala,316,18.3688531,-99.5193426,2025-12-07 12:08:00,"Dec 7, 2025 12:11 pm",True
1485,3,Iguala,314,18.3676326,-99.5196298,2025-12-07 12:08:00,"Dec 7, 2025 12:11 pm",True
1501,3,Iguala,311,18.3470274,-99.5252539,2025-12-07 12:09:00,"Dec 7, 2025 12:11 pm",True
1543,3,Iguala,349,18.323539,-99.4888024,2025-12-07 12:12:00,"Dec 7, 2025 12:15 pm",True
1543,3,Iguala,347,,,2025-12-07 12:11:00,"Dec 7, 2025 12:11 pm",False
1543,3,Iguala,3411,,,2025-12-07 12:13:00,"Dec 7, 2025 12:14 pm",False
1543,3,Iguala,347,,,2025-12-07 12:12:00,"Dec 7, 2025 12:22 pm",False
1485,3,Iguala,316,18.3771659,-99.531889,2025-12-07 12:12:00,"Dec 7, 2025 12:13 pm",True
1485,3,Iguala,314,18.3676326,-99.5196298,2025-12-07 12:12:00,"Dec 7, 2025 12:36 pm",True
1485,3,Iguala,313,18.3676326,-99.5196298,2025-12-07 12:12:00,"Dec 7, 2025 12:22 pm",True
1263,2,Chilpancingo,1125,,,2025-12-07 12:12:00,"Dec 7, 2025 12:33 pm",False
1543,3,Iguala,348,18.323539,-99.4888024,2025-12-07 12:13:00,"Dec 7, 2025 12:40 pm",True
1500,3,Iguala,328,18.3530359,-99.5255615,2025-12-07 12:12:00,"Dec 7, 2025 12:26 pm",True
1543,3,Iguala,3410,18.323539,-99.4888024,2025-12-07 12:11:00,"Dec 7, 2025 12:21 pm",True
1543,3,Iguala,3410,,,2025-12-07 12:11:00,"Dec 7, 2025 12:11 pm",False
1495,3,Iguala,319,18.3644576,-99.5182619,2025-12-07 12:13:00,"Dec 7, 2025 12:14 pm",True
1209,2,Chilpancingo,247,17.5637525,-99.5000931,2025-12-07 12:13:00,"Dec 7, 2025 12:40 pm",True
1485,3,Iguala,316,,,2025-12-07 12:14:00,"Dec 7, 2025 12:29 pm",False
1500,3,Iguala,322,,,2025-12-07 12:15:00,"Dec 7, 2025 12:28 pm",False
1517,3,Iguala,1517,,,2025-12-07 12:15:00,"Dec 7, 2025 12:15 pm",False
1516,3,Iguala,316,18.3473525,-99.5211282,2025-12-07 12:16:00,"Dec 7, 2025 12:30 pm",True
1495,3,Iguala,319,18.3644576,-99.5182619,2025-12-07 12:16:00,"Dec 7, 2025 12:17 pm",True
220,1,Acapulco,101714,16.8788498,-99.8672098,2025-12-07 12:16:00,"Dec 7, 2025 12:40 pm",True
1209,2,Chilpancingo,2420,,,2025-12-07 12:16:00,"Dec 7, 2025 12:27 pm",False
1234,2,Chilpancingo,2413,17.54935,-99.5141652,2025-12-07 12:17:00,"Dec 7, 2025 12:40 pm",True
1209,2,Chilpancingo,2420,,,2025-12-07 12:17:00,"Dec 7, 2025 12:17 pm",False
1495,3,Iguala,319,18.3644576,-99.5182619,2025-12-07 12:18:00,"Dec 7, 2025 12:29 pm",True
1516,3,Iguala,3112,,,2025-12-07 12:20:00,"Dec 7, 2025 12:25 pm",False
1209,2,Chilpancingo,2416,17.5637525,-99.5000931,2025-12-07 12:20:00,"Dec 7, 2025 12:42 pm",True
1495,3,Iguala,3111,18.3644576,-99.5182619,2025-12-07 12:20:00,"Dec 7, 2025 12:28 pm",True
220,1,Acapulco,101713,,,2025-12-07 12:20:00,"Dec 7, 2025 12:32 pm",False
220,1,Acapulco,101713,,,2025-12-07 12:20:00,"Dec 7, 2025 1:00 pm",False
157,1,Acapulco,101720,,,2025-12-07 12:21:00,"Dec 7, 2025 12:35 pm",False
1263,2,Chilpancingo,2515,17.5402058,-99.4912341,2025-12-07 12:22:00,"Dec 7, 2025 12:51 pm",True
1543,3,Iguala,349,,,2025-12-07 12:22:00,"Dec 7, 2025 12:22 pm",False
1234,2,Chilpancingo,2411,,,2025-12-07 12:24:00,"Dec 7, 2025 12:34 pm",False
1263,2,Chilpancingo,2518,17.5402058,-99.4912341,2025-12-07 12:23:00,"Dec 7, 2025 12:47 pm",True
1485,3,Iguala,313,18.3771659,-99.531889,2025-12-07 12:24:00,"Dec 7, 2025 12:25 pm",True
1543,3,Iguala,349,18.323539,-99.4888024,2025-12-07 12:24:00,"Dec 7, 2025 12:38 pm",True
158,1,Acapulco,101705,,,2025-12-07 12:26:00,"Dec 7, 2025 12:57 pm",False
1209,2,Chilpancingo,249,17.5640199,-99.4997257,2025-12-07 12:25:00,"Dec 7, 2025 12:37 pm",True
1209,2,Chilpancingo,242,17.563101,-99.5014914,2025-12-07 12:25:00,"Dec 7, 2025 12:43 pm",True
1234,2,Chilpancingo,2410,,,2025-12-07 12:25:00,"Dec 7, 2025 12:28 pm",False
1516,3,Iguala,3112,18.3473525,-99.5211282,2025-12-07 12:25:00,"Dec 7, 2025 12:32 pm",True
1485,3,Iguala,313,18.3771659,-99.531889,2025-12-07 12:26:00,"Dec 7, 2025 12:33 pm",True
1543,3,Iguala,4310,18.323539,-99.4888024,2025-12-07 12:24:00,"Dec 7, 2025 12:32 pm",True
1517,3,Iguala,343,18.3246984,-99.4962626,2025-12-07 12:27:00,"Dec 7, 2025 12:52 pm",True
1543,3,Iguala,3411,18.323539,-99.4888024,2025-12-07 12:27:00,"Dec 7, 2025 12:32 pm",True
1500,3,Iguala,328,18.3530359,-99.5255615,2025-12-07 12:27:00,"Dec 7, 2025 12:30 pm",True
1495,3,Iguala,3111,18.3644576,-99.5182619,2025-12-07 12:28:00,"Dec 7, 2025 12:30 pm",True
1495,3,Iguala,3113,18.3644576,-99.5182619,2025-12-07 12:28:00,"Dec 7, 2025 12:41 pm",True
1209,2,Chilpancingo,2420,,,2025-12-07 12:29:00,"Dec 7, 2025 12:40 pm",False
1234,2,Chilpancingo,2410,17.54935,-99.5141652,2025-12-07 12:30:00,"Dec 7, 2025 12:42 pm",True
1495,3,Iguala,319,18.3644576,-99.5182619,2025-12-07 12:30:00,"Dec 7, 2025 12:39 pm",True
1516,3,Iguala,316,18.3473525,-99.5211282,2025-12-07 12:31:00,"Dec 7, 2025 12:35 pm",True
1500,3,Iguala,328,18.3530359,-99.5255615,2025-12-07 12:31:00,"Dec 7, 2025 12:44 pm",True
1500,3,Iguala,322,,,2025-12-07 12:31:00,"Dec 7, 2025 12:35 pm",False
1495,3,Iguala,3111,18.3639913,-99.5174648,2025-12-07 12:33:00,"Dec 7, 2025 12:34 pm",True
1516,3,Iguala,3112,,,2025-12-07 12:34:00,"Dec 7, 2025 12:36 pm",False
220,1,Acapulco,101713,,,2025-12-07 12:34:00,"Dec 7, 2025 1:25 pm",False
1485,3,Iguala,313,18.3771659,-99.531889,2025-12-07 12:34:00,"Dec 7, 2025 12:47 pm",True
1543,3,Iguala,3411,,,2025-12-07 12:34:00,"Dec 7, 2025 12:39 pm",False
1532,3,Iguala,1235,18.3429144,-99.5489213,2025-12-07 12:34:00,"Dec 7, 2025 12:42 pm",True
1263,2,Chilpancingo,1125,,,2025-12-07 12:35:00,"Dec 7, 2025 12:53 pm",False
157,1,Acapulco,101720,,,2025-12-07 12:35:00,"Dec 7, 2025 12:49 pm",False
1495,3,Iguala,3111,18.3639913,-99.5174648,2025-12-07 12:35:00,"Dec 7, 2025 12:44 pm",True
1517,3,Iguala,341,18.3246984,-99.4962626,2025-12-07 12:36:00,"Dec 7, 2025 1:06 pm",True
1517,3,Iguala,341,,,2025-12-07 12:36:00,"Dec 7, 2025 12:36 pm",False
1487,3,Iguala,316,18.3676326,-99.5196298,2025-12-07 12:37:00,"Dec 7, 2025 12:59 pm",True
1532,3,Iguala,120310,18.3429144,-99.5489213,2025-12-07 12:37:00,"Dec 7, 2025 12:52 pm",True
1532,3,Iguala,12312,18.3429144,-99.5489213,2025-12-07 12:37:00,"Dec 7, 2025 12:48 pm",True
1485,3,Iguala,314,18.3676326,-99.5196298,2025-12-07 12:37:00,"Dec 7, 2025 1:07 pm",True
1516,3,Iguala,3112,18.3473525,-99.5211282,2025-12-07 12:38:00,"Dec 7, 2025 12:41 pm",True
1234,2,Chilpancingo,2411,,,2025-12-07 12:39:00,"Dec 7, 2025 1:03 pm",False
1500,3,Iguala,322,,,2025-12-07 12:40:00,"Dec 7, 2025 12:41 pm",False
1234,2,Chilpancingo,2413,17.54935,-99.5141652,2025-12-07 12:41:00,"Dec 7, 2025 12:57 pm",True
1209,2,Chilpancingo,249,17.5637525,-99.5000931,2025-12-07 12:41:00,"Dec 7, 2025 12:56 pm",True
185,1,Acapulco,10806,,,2025-12-07 12:41:00,"Dec 7, 2025 1:05 pm",False
220,1,Acapulco,101714,16.8788498,-99.8672098,2025-12-07 12:43:00,"Dec 7, 2025 12:53 pm",True
1500,3,Iguala,328,,,2025-12-07 12:44:00,"Dec 7, 2025 12:47 pm",False
1547,3,Iguala,232,,,2025-12-07 12:44:00,"Dec 7, 2025 12:52 pm",False
1547,3,Iguala,325,18.3495198,-99.4799061,2025-12-07 12:44:00,"Dec 7, 2025 1:02 pm",True
1547,3,Iguala,324,18.3571682,-99.535391,2025-12-07 12:45:00,"Dec 7, 2025 1:07 pm",True
1517,3,Iguala,342,18.3246984,-99.4962626,2025-12-07 12:46:00,"Dec 7, 2025 1:01 pm",True
1517,2,Chilpancingo,344,18.3246984,-99.4962626,2025-12-07 12:46:00,"Dec 7, 2025 1:11 pm",True
1547,3,Iguala,326,,,2025-12-07 12:48:00,"Dec 7, 2025 12:53 pm",False
1547,3,Iguala,329,18.3495198,-99.4799061,2025-12-07 12:48:00,"Dec 7, 2025 12:58 pm",True
157,1,Acapulco,101720,,,2025-12-07 12:50:00,"Dec 7, 2025 1:09 pm",False
1538,3,Iguala,1235,,,2025-12-07 12:51:00,"Dec 7, 2025 1:08 pm",False
1538,3,Iguala,1233,18.339595,-99.5496735,2025-12-07 12:51:00,"Dec 7, 2025 1:17 pm",True
1209,2,Chilpancingo,2416,17.5661232,-99.5002668,2025-12-07 12:51:00,"Dec 7, 2025 1:52 pm",True
